discounted_reward,final_state_type,free_space_estimate,git_commit_id,hist_validation_hash,i_run,median_planning_time,median_prediction_time,median_updater_time,n_close,n_steps,pi_key,planner_hbm_key,simulation_hbm_key,solver_setup_key,undiscounted_reward,combined_median_time,normalized_discounted_reward
-50.51613403997925,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,1188821288740343e4,3642,0.0034437915,0.0117935685,0.0096415405,0,70,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-70,0.024878900500000002,-18.089038946007598
-35.08973716315973,success,-22.217864060085315,dcdd3e8ad0162d692145134a64a0b81109e09d93,2496588352780860400,3662,0.242130024,0,0.00942632,0,43,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-43,0.251556344,-12.871873103074417
-39.49939328624632,success,-22.217864060085315,dcdd3e8ad0162d692145134a64a0b81109e09d93,519865036384557e4,3662,0.2509510365,0.0127407075,0.010026888500000001,0,50,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-50,0.2737186325,-17.281529226161002
-49.00142537504342,success,-35.08973716315974,dcdd3e8ad0162d692145134a64a0b81109e09d93,5839550456014575e3,3682,0.310082621,0,0.009571672,0,67,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-67,0.319654293,-13.911688211883678
-181.68961485426527,success,-35.08973716315974,dcdd3e8ad0162d692145134a64a0b81109e09d93,9101421044783409e3,3682,0.002814019,0.013014871,0.0127717415,10,74,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-274,0.0286006315,-146.59987769110552
-1026.2425643501965,failure,-14.854222890512437,dcdd3e8ad0162d692145134a64a0b81109e09d93,14278692951427615e3,3702,0.283757828,0,0.010378999,11,21,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-1241,0.294136827,-1011.388341459684
-1017.4987893060245,failure,-14.854222890512437,dcdd3e8ad0162d692145134a64a0b81109e09d93,835079806384362800,3702,0.0081197895,0.013081382499999999,0.010276873,9,18,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1198,0.031478045,-1002.644566415512
-32.427095093971644,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,1776902073153243e3,3722,0.243060722,0,0.009826624,0,39,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-39,0.252887346,-16.721414432364334
-1045.5708232182963,failure,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,15309539071691117e3,3722,0.003072429,0.011517485,0.009326889,8,13,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1173,0.023916803,-1029.8651425566889
-33.102824143031924,success,-22.217864060085315,dcdd3e8ad0162d692145134a64a0b81109e09d93,12188897008309885e3,3742,0.26139413749999996,0,0.00989321,0,40,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-40,0.27128734749999994,-10.884960082946609
-33.77179590160161,success,-22.217864060085315,dcdd3e8ad0162d692145134a64a0b81109e09d93,11536550283129027e3,3742,0.002201245,0.011624928,0.009864652,0,41,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-41,0.023690825000000002,-11.553931841516292
-175.67207664897344,success,-26.769663034560228,dcdd3e8ad0162d692145134a64a0b81109e09d93,16803707701203272e3,3762,0.2659205235,0,0.009279295,9,46,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-226,0.2751998185,-148.9024136144132
-157.72005383554958,success,-26.769663034560228,dcdd3e8ad0162d692145134a64a0b81109e09d93,13574929533515803e3,3762,0.0058021435,0.013767086500000001,0.0133584925,8,58,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-218,0.0329277225,-130.95039080098934
-191.52824802383665,success,-25.28279056684035,dcdd3e8ad0162d692145134a64a0b81109e09d93,236671363385236e4,3782,0.297006522,0,0.0106954135,8,46,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-206,0.3077019355,-166.2454574569963
-229.5068358881623,success,-25.28279056684035,dcdd3e8ad0162d692145134a64a0b81109e09d93,1476625905445711400,3782,0.0044407660000000005,0.012481782,0.0099488995,10,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-248,0.0268714475,-204.22404532132194
-38.27098590577116,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,17520441796351605e3,3802,0.2735166515,0,0.009303059,0,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-48,0.2828197105,-7.215894492678977
-36.381451393612856,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,8056061409995159e3,3802,0.002869217,0.012351269,0.010123628,0,45,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-45,0.025344114,-5.326359980520671
-41.883358588189,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,7262340433292679e3,3822,0.28915161,0,0.010212863499999999,0,54,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-54,0.2993644735,-9.456263494217346
-72.00929681703785,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,23442553636973016,3822,0.002194476,0.01216731,0.009718522,2,51,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-91,0.024080308,-39.5822017230662
-149.76625549549456,success,-16.548623854991238,dcdd3e8ad0162d692145134a64a0b81109e09d93,15368647629104658e3,3842,0.238281064,0,0.009130345,7,45,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-185,0.247411409,-133.21763164050333
-134.9655147786511,success,-16.548623854991238,dcdd3e8ad0162d692145134a64a0b81109e09d93,8365764031923711e3,3842,0.0500666525,0.012339471500000001,0.0100928455,6,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-168,0.07249896950000001,-118.41689092365988
-41.883358588189,success,-29.655230500043043,dcdd3e8ad0162d692145134a64a0b81109e09d93,7797045973267287e3,3862,0.30306614249999997,0,0.010012201,0,54,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-54,0.31307834349999997,-12.228128088145954
-44.173386145213584,success,-29.655230500043043,dcdd3e8ad0162d692145134a64a0b81109e09d93,15111076586950138e3,3862,0.0029231135,0.012178721,0.0131436495,0,58,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-58,0.028245484,-14.518155645170541
-151.96287957539707,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,4287437520876255700,3882,0.307932345,0,0.009886487,7,87,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-227,0.317818832,-119.53578448142542
-41.29632180625151,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,568557071013872e4,3882,0.003109697,0.011959614,0.010383422,0,53,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-53,0.025452732999999998,-8.869226712279861
-205.9338640704079,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,16542815739336706e3,3902,0.260412861,0,0.010862501,9,57,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-237,0.271275362,-190.2281834088006
-170.40507284784388,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,751310549867269600,3902,0.0046556385,0.011979228,0.009728543499999999,7,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-188,0.02636341,-154.69939218623657
-30.358678195042607,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,15047758267164957e3,3922,0.23549664650000002,0,0.0096525875,0,36,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-36,0.24514923400000002,-14.652997533435295
-31.055091413092182,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,10937286177440872e3,3922,0.021003738,0.012059404,0.010286416,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-37,0.043349557999999996,-15.34941075148487
-28.944677272770747,success,-16.548623854991238,dcdd3e8ad0162d692145134a64a0b81109e09d93,1462427336451276e4,3942,0.239116341,0,0.009466958000000001,0,34,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-34,0.248583299,-12.396053417779509
-31.055091413092182,success,-16.548623854991238,dcdd3e8ad0162d692145134a64a0b81109e09d93,14741078136510724e3,3942,0.010049695,0.012167696,0.009746401,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-37,0.031963792000000005,-14.506467558100944
-1021,failure,-22.995685419484463,dcdd3e8ad0162d692145134a64a0b81109e09d93,1051173043884488400,3962,0.165585857,0,0.008853472,1,1,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-1021,0.174439329,-998.0043145805155
-1021,failure,-22.995685419484463,dcdd3e8ad0162d692145134a64a0b81109e09d93,3292169287747511300,3962,0.002529082,0.012763722,0.015113024,1,1,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1021,0.030405828000000003,-998.0043145805155
-55.24767862361888,success,-37.64746051087997,dcdd3e8ad0162d692145134a64a0b81109e09d93,2626151660476466700,3982,0.267864576,0,0.0093420395,0,80,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-80,0.27720661550000003,-17.600218112738915
-51.50086297258366,success,-37.64746051087997,dcdd3e8ad0162d692145134a64a0b81109e09d93,196047939336225e4,3982,0.012184826000000001,0.012292217000000001,0.0106682215,0,72,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-72,0.0351452645,-13.853402461703695
-37.01763687967673,success,-19.836941046095397,dcdd3e8ad0162d692145134a64a0b81109e09d93,1208531063005482e4,4002,0.264680097,0,0.0097589215,0,46,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-46,0.2744390185,-17.180695833581332
-31.055091413092182,success,-19.836941046095397,dcdd3e8ad0162d692145134a64a0b81109e09d93,11659890888820267e3,4002,0.002191447,0.012212028,0.009682804,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-37,0.024086279,-11.218150366996785
-28.944677272770747,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,1191500416225133e4,4022,0.241722403,0,0.012361576499999999,0,34,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-34,0.2540839795,-13.238996611163435
-30.358678195042607,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,17030603855772932e3,4022,0.020978550999999998,0.0128305695,0.010001906500000001,0,36,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-36,0.043811027,-14.652997533435295
-28.944677272770747,success,-17.383137616441324,dcdd3e8ad0162d692145134a64a0b81109e09d93,5610502431044451e3,4042,0.2441804325,0,0.010097037,0,34,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-34,0.25427746949999996,-11.561539656329423
-31.055091413092182,success,-17.383137616441324,dcdd3e8ad0162d692145134a64a0b81109e09d93,2253762435116579300,4042,0.037585833,0.012769234,0.009969927,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-37,0.060324994,-13.671953796650858
-54.795634973352406,success,-40.10439935338386,dcdd3e8ad0162d692145134a64a0b81109e09d93,11471578431709886e3,4062,0.340374356,0,0.010115393,0,79,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-79,0.35048974899999996,-14.691235619968545
-50.51613403997925,success,-40.10439935338386,dcdd3e8ad0162d692145134a64a0b81109e09d93,527839398949062900,4062,0.025661525499999997,0.012629624499999999,0.0102023295,0,70,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-70,0.04849347949999999,-10.411734686595388
-80.04057163563442,success,-11.361512828387072,dcdd3e8ad0162d692145134a64a0b81109e09d93,1778630675140380200,4082,0.234950169,0,0.0092969,3,23,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-83,0.24424706899999998,-68.67905880724734
-76.7851376164413,success,-11.361512828387072,dcdd3e8ad0162d692145134a64a0b81109e09d93,1068939489966909e4,4082,0.002059479,0.012963984,0.010728241,3,19,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-79,0.025751703999999997,-65.42362478805423
-156.38793743822853,success,-35.73883979152814,dcdd3e8ad0162d692145134a64a0b81109e09d93,1515027380508057e4,4102,0.285162495,0,0.0104737105,9,86,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-266,0.2956362055,-120.6490976467004
-51.010972699579455,success,-35.73883979152814,dcdd3e8ad0162d692145134a64a0b81109e09d93,7177235158940256e3,4102,0.023939096,0.012378585,0.009980182,0,71,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-71,0.046297863,-15.272132908051312
-42.464525002307106,success,-27.501966404214624,dcdd3e8ad0162d692145134a64a0b81109e09d93,6854498778172502e3,4122,0.275853054,0,0.009876898,0,55,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-55,0.285729952,-14.962558598092482
-58.57363381719076,success,-27.501966404214624,dcdd3e8ad0162d692145134a64a0b81109e09d93,11547083551800535e3,4122,0.002093634,0.011787557,0.009187946999999998,1,54,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-74,0.023069138,-31.071667412976137
-60.3934494245866,success,-34.434077942585596,dcdd3e8ad0162d692145134a64a0b81109e09d93,15504013355970343e3,4142,0.309608679,0,0.009857175,1,67,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-87,0.319465854,-25.959371482001004
-49.00142537504342,success,-34.434077942585596,dcdd3e8ad0162d692145134a64a0b81109e09d93,8404663179755553e3,4142,0.002254354,0.012183492,0.009851674,0,67,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-67,0.024289520000000002,-14.567347432457822
-34.43407794258559,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,1124758524944937e4,4162,0.2379446315,0,0.010232383000000001,0,42,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-42,0.24817701450000001,-18.728397280978278
-928.8299344045527,failure,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,1784676928820637200,4162,0.0066225515000000006,0.013192963,0.0116165155,12,34,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1274,0.03143203,-913.1242537429454
-47.965947734969305,success,-31.744540498961264,dcdd3e8ad0162d692145134a64a0b81109e09d93,16557938367445926e3,4182,0.301507399,0,0.009409198,0,65,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-65,0.310916597,-16.22140723600804
-38.88827604671345,success,-31.744540498961264,dcdd3e8ad0162d692145134a64a0b81109e09d93,1750924144852947e4,4182,0.002068565,0.011847804,0.0094053,0,49,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-49,0.023321669000000003,-7.143735547752186
-37.64746051087996,success,-11.361512828387072,dcdd3e8ad0162d692145134a64a0b81109e09d93,11193742009006047e3,4202,0.244756867,0,0.009584169,0,47,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-47,0.25434103599999996,-26.28594768249289
-31.055091413092182,success,-11.361512828387072,dcdd3e8ad0162d692145134a64a0b81109e09d93,454891422639359500,4202,0.006792258,0.01154249,0.009112857,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-37,0.027447605,-19.693578584705108
-29.65523050004304,success,-19.836941046095397,dcdd3e8ad0162d692145134a64a0b81109e09d93,14259673579655897e3,4222,0.265280366,0,0.009909575,0,35,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-35,0.275189941,-9.818289453947642
-33.77179590160161,success,-19.836941046095397,dcdd3e8ad0162d692145134a64a0b81109e09d93,6947381125785002e3,4222,0.042268337,0.012099774,0.010876834,0,41,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-41,0.065244945,-13.93485485550621
-35.08973716315973,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,1643290145060683e4,4242,0.262519986,0,0.009294442,0,43,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-43,0.271814428,-11.324008597870115
-37.64746051087996,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,1566998038467092700,4242,0.064175361,0.01222511,0.010076198,0,47,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-47,0.086476669,-13.881731945590342
-46.90944570448863,success,-28.94467727277075,dcdd3e8ad0162d692145134a64a0b81109e09d93,5066888075177342e3,4262,0.291345559,0,0.00967648,0,63,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-63,0.30102203899999996,-17.964768431717882
-97.79115439765073,success,-28.94467727277075,dcdd3e8ad0162d692145134a64a0b81109e09d93,11102757444796223e3,4262,0.0029644175,0.012675707000000001,0.010161439,4,62,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-142,0.025801563500000003,-68.84647712487998
-58.912165425157156,success,-28.94467727277075,dcdd3e8ad0162d692145134a64a0b81109e09d93,15333658742149378e3,4282,0.2919775185,0,0.009462759500000001,1,56,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-76,0.30144027799999995,-29.967488152386405
-33.77179590160161,success,-28.94467727277075,dcdd3e8ad0162d692145134a64a0b81109e09d93,1016117978903905e4,4282,0.002249605,0.012092563,0.010171897,0,41,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-41,0.024514065,-4.827118628830856
-32.427095093971644,success,-13.12541872310217,dcdd3e8ad0162d692145134a64a0b81109e09d93,7377380999564622e3,4302,0.243011362,0,0.010015063,0,39,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-39,0.253026425,-19.301676370869473
-32.427095093971644,success,-13.12541872310217,dcdd3e8ad0162d692145134a64a0b81109e09d93,14693746181972339e3,4302,0.035507768,0.011951716,0.00982709,0,39,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-39,0.057286574,-19.301676370869473
-40.104399353383855,success,-26.769663034560228,dcdd3e8ad0162d692145134a64a0b81109e09d93,11519826171979905e3,4322,0.268058573,0,0.009482763,0,51,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-51,0.277541336,-13.334736318823627
-39.49939328624632,success,-26.769663034560228,dcdd3e8ad0162d692145134a64a0b81109e09d93,10434548108466719e3,4322,0.0177124515,0.0122263085,0.0106624385,0,50,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-50,0.040601198500000005,-12.729730251686089
-49.00142537504342,success,-35.73883979152814,dcdd3e8ad0162d692145134a64a0b81109e09d93,9985948491433409e3,4342,0.298178852,0,0.010197491,0,67,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-67,0.308376343,-13.262585583515275
-50.01629701008005,success,-35.73883979152814,dcdd3e8ad0162d692145134a64a0b81109e09d93,13067969293735018e3,4342,0.004165545,0.011986009,0.009714031,0,69,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-69,0.025865585,-14.277457218551909
-145.56726518503137,success,-22.995685419484463,dcdd3e8ad0162d692145134a64a0b81109e09d93,17952701826087885e3,4362,0.269097074,0,0.009516958,6,63,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-183,0.278614032,-122.57157976554691
-57.01109864761058,success,-22.995685419484463,dcdd3e8ad0162d692145134a64a0b81109e09d93,327648237082085900,4362,0.0351830855,0.011892333500000001,0.009883167,0,84,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-84,0.056958586000000005,-34.01541322812612
-40.104399353383855,success,-14.854222890512437,dcdd3e8ad0162d692145134a64a0b81109e09d93,13060018513037662e3,4382,0.24698365,0,0.009732096,0,51,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-51,0.256715746,-25.250176462871416
-35.738839791528136,success,-14.854222890512437,dcdd3e8ad0162d692145134a64a0b81109e09d93,12287976782325588e3,4382,0.06944100349999999,0.0123975535,0.009722984,0,44,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-44,0.091561541,-20.884616901015697
-47.44035124744374,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,8977205013841016e3,4402,0.3127627755,0,0.009970068,0,64,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-64,0.3227328435,-15.013256153472092
-47.44035124744374,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,7208801537938926e3,4402,0.054822087500000005,0.0120496835,0.009721443,0,64,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-64,0.076593214,-15.013256153472092
-81.03441456958343,success,-2.9701,dcdd3e8ad0162d692145134a64a0b81109e09d93,11793768928912165e3,4422,0.235321933,0,0.022984355,3,31,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-91,0.258306288,-78.06431456958343
-83.20942880779397,success,-2.9701,dcdd3e8ad0162d692145134a64a0b81109e09d93,1814399753324897e4,4422,0.0118056,0.011898073,0.0094336935,3,34,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-94,0.0331373665,-80.23932880779397
-59.52680273216755,success,-28.94467727277075,dcdd3e8ad0162d692145134a64a0b81109e09d93,8439297720820253e3,4442,0.2841682165,0,0.009927901499999999,0,90,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-90,0.294096118,-30.582125459396803
-44.73165228376145,success,-28.94467727277075,dcdd3e8ad0162d692145134a64a0b81109e09d93,17097622987174437e3,4442,0.007757207,0.012485878,0.010417985,0,59,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-59,0.03066107,-15.786975010990698
-41.883358588189,success,-33.771795901601614,dcdd3e8ad0162d692145134a64a0b81109e09d93,14437968971042839e3,4462,0.283662135,0,0.0094740405,0,54,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-54,0.2931361755,-8.111562686587384
-39.49939328624632,success,-33.771795901601614,dcdd3e8ad0162d692145134a64a0b81109e09d93,1039092489027183e4,4462,0.002356045,0.012099071,0.009717697,0,50,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-50,0.024172813,-5.727597384644703
-79.10720517431746,success,-11.361512828387072,dcdd3e8ad0162d692145134a64a0b81109e09d93,16495551937572217e3,4482,0.219223566,0,0.009997618,3,32,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-92,0.22922118400000002,-67.74569234593038
-48.0842468349897,success,-11.361512828387072,dcdd3e8ad0162d692145134a64a0b81109e09d93,4812501030970429e3,4482,0.018534933,0.01238872,0.010344018,1,37,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-57,0.041267671000000006,-36.72273400660263
-49.37751982921751,success,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,3616591685549128e3,4502,0.2405184805,0,0.0098303345,1,42,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-62,0.250348815,-24.849448549580792
-109.91363024410094,success,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,13823211813263655e3,4502,0.002156847,0.011810488000000001,0.009577262,5,42,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-142,0.023544597,-85.38555896446422
-118.13061541628163,success,-13.994164535871148,dcdd3e8ad0162d692145134a64a0b81109e09d93,16907164955333652e3,4522,0.244260892,0,0.009428881,5,31,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-131,0.253689773,-104.13645088041048
-138.7438803160871,success,-13.994164535871148,dcdd3e8ad0162d692145134a64a0b81109e09d93,16656079070725919e3,4522,0.005270406,0.012334101,0.009856297,6,35,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-155,0.027460804,-124.74971578021594
-38.88827604671345,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,750762854395062e4,4542,0.269264558,0,0.009654605,0,49,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-49,0.27891916299999997,-15.122547481423833
-40.104399353383855,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,7179075453156049e3,4542,0.022755004,0.012225186,0.010087964,0,51,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-51,0.045068154,-16.338670788094237
-121.5263077826565,success,-21.432185919278098,dcdd3e8ad0162d692145134a64a0b81109e09d93,3693895432012265e3,4562,0.2580620215,0,0.0100226995,5,60,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-160,0.268084721,-100.0941218633784
-32.427095093971644,success,-21.432185919278098,dcdd3e8ad0162d692145134a64a0b81109e09d93,15197595703113857e3,4562,0.00225248,0.012039862,0.009612921,0,39,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-39,0.023905263000000003,-10.994909174693547
-31.055091413092182,success,-18.20930624027691,dcdd3e8ad0162d692145134a64a0b81109e09d93,17837338415690648e3,4582,0.253964833,0,0.009912229,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-37,0.263877062,-12.845785172815273
-30.358678195042607,success,-18.20930624027691,dcdd3e8ad0162d692145134a64a0b81109e09d93,15178517828057926e3,4582,0.00851356,0.0123084655,0.011591556,0,36,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-36,0.0324135815,-12.149371954765698
-56.13824981900886,success,-36.38145139361286,dcdd3e8ad0162d692145134a64a0b81109e09d93,12667320451616193e3,4602,0.28941256049999997,0,0.009501073,0,82,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-82,0.2989136335,-19.756798425396
-192.7258253331405,success,-36.38145139361286,dcdd3e8ad0162d692145134a64a0b81109e09d93,228370020564197380,4602,0.0029138215,0.012469075,0.009752678,10,82,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-282,0.0251355745,-156.34437393952766
-39.49939328624632,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,11076837169409595e3,4622,0.2746647715,0,0.009956402999999999,0,50,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-50,0.2846211745,-7.0722981922746655
-149.89841657174287,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,232700727368825400,4622,0.002207879,0.013359696,0.010408558,7,47,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-187,0.025976133000000002,-117.47132147777123
-40.104399353383855,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,1364446039506824e4,4642,0.293950507,0,0.009515405,0,51,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-51,0.303465912,-9.04930794029167
-43.03987975228404,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,2881568430578342400,4642,0.0068457625,0.012282159,0.0105298785,0,56,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-56,0.029657799999999998,-11.984788339191851
-319.98349266480824,success,-14.854222890512437,dcdd3e8ad0162d692145134a64a0b81109e09d93,1064978699388249e4,4662,0.271917798,0,0.010104856,18,73,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-433,0.282022654,-305.1292697742958
-937.6771723085069,failure,-14.854222890512437,dcdd3e8ad0162d692145134a64a0b81109e09d93,1747950033280313e4,4662,0.014206102,0.013057654,0.01201969,11,31,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1251,0.039283446,-922.8229494179944
-44.73165228376145,success,-17.383137616441324,dcdd3e8ad0162d692145134a64a0b81109e09d93,5730540325974715e3,4682,0.23795491,0,0.01087174,0,59,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-59,0.24882664999999998,-27.348514667320124
-124.407242787199,success,-17.383137616441324,dcdd3e8ad0162d692145134a64a0b81109e09d93,13371462662662646e3,4682,0.005055577,0.011599137,0.009269878,5,61,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-161,0.025924592000000003,-107.02410517075768
